page_title,revision_id,prediction,probability_B,probability_C,probability_FA,probability_GA,probability_Start,probability_Stub
"Blue River, Colorado",1166015900,C,0.21262908983713938,0.3119894117177289,0.007914514701695892,0.1528498868033526,0.30486775706027175,0.00974933987981139
"Bonanza, Colorado",1175058619,C,0.17744414856230692,0.3754385622633676,0.0073480429532557226,0.06545062480459654,0.365382633652709,0.008935987763764258
"Boone, Colorado",1166015992,GA,0.2063685428101983,0.23538251676274394,0.00686869002810968,0.4190625340070878,0.1241120104687506,0.008205705923109697
"Boulder, Colorado",1178728641,B,0.5601816110203001,0.24855821771587175,0.04883758784463948,0.12751598743720582,0.011305276064889194,0.003601319917093787
"Bow Mar, Colorado",1172087975,C,0.2327385782051457,0.42174941667743393,0.014251416627491222,0.22059953288918696,0.10486331259621996,0.00579774300452205
"Branson, Colorado",1169613003,C,0.23683000475128066,0.3901270505292767,0.0159587042517896,0.20036082823959028,0.15014110282488716,0.006582309403175593
"Breckenridge, Colorado",1178641571,GA,0.1137141668710065,0.12933005170792447,0.17836580738176022,0.5627710851641827,0.011361586395819597,0.0044573024793064025
"Brighton, Colorado",1174330463,C,0.22212332780790894,0.384066156620123,0.02855322433590951,0.3132684213792297,0.04668244829616535,0.00530642156066355
"Brookside, Colorado",1174669728,B,0.31317656341768496,0.2751094382546176,0.006994976010754315,0.1858383736054738,0.20538027595903813,0.013500372752431286
"Broomfield, Colorado",1179239634,C,0.1992204577283971,0.7443005289289115,0.013580394914399146,0.0257387333136151,0.014569786271595034,0.0025900988430819986
"Brush, Colorado",1176597328,C,0.25013416996443627,0.5748547019582148,0.009043594145549297,0.0477607513472987,0.11329218729700559,0.0049145952874953755
"Buena Vista, Colorado",1170521905,C,0.16258672648621206,0.72390961017633,0.009918434005148368,0.04504548628506534,0.05459911082989082,0.00394063221735359
"Burlington, Colorado",1176597569,C,0.21178401892202464,0.3736412822272914,0.03163320964768009,0.34041094863074584,0.037162435214401345,0.005368105357856796
"Calhan, Colorado",1166017010,GA,0.19094789656607128,0.303571827085322,0.015355775745063477,0.3838551986094497,0.10102282842523347,0.005246473568860101
"Campo, Colorado",1166017117,C,0.22310207536788632,0.4143232497386689,0.008497327669112181,0.16895137462901672,0.17614241826427754,0.008983554331038564
"Cañon City, Colorado",1174672755,C,0.3946847310679893,0.555427917981711,0.009387941419138438,0.03245654566721341,0.006114459699873814,0.0019284041640740216
"Carbonate, Colorado",1175881985,Start,0.14804920620241813,0.33222935655384095,0.00637156542745047,0.10314729368044546,0.3880275401278395,0.022175038008005524
"Carbondale, Colorado",1166017258,C,0.1663541801956092,0.4650718070244965,0.011637960987682687,0.3181706865155949,0.03461645731720486,0.004148907959411874
"Castle Pines, Colorado",1165538581,GA,0.2082718019253045,0.34847708169464636,0.05566564194805516,0.35169219907245425,0.030245632615397852,0.0056476427441419005
"Castle Rock, Colorado",1177259196,GA,0.16022557519975683,0.05629744433266719,0.13842303678064327,0.6282768444726705,0.01209682770117759,0.004680271513084491
"Cedaredge, Colorado",1176597493,C,0.27219232426944734,0.6541743810983345,0.014666142196490312,0.030817478326057544,0.024881853588037586,0.0032678205216325955
"Centennial, Colorado",1179794204,C,0.2233314602175173,0.6754049497435036,0.02862819488462916,0.047463872701493715,0.021376105905339168,0.00379541654751702
"Center, Colorado",1166017537,C,0.25653629076998496,0.3565406767141946,0.007865112178492064,0.1584374205750757,0.21049755483742555,0.010122944924827255
"Central City, Colorado",1165538864,C,0.1993753019705721,0.3916692463507374,0.02494963185937901,0.3500133271145465,0.029388259942407034,0.004604232762357751
"Cheraw, Colorado",1166017748,GA,0.1453634232040729,0.15568876038150378,0.005919506515546785,0.6450622144873337,0.0441571630916537,0.003808932319889076
"Cherry Hills Village, Colorado",1176416186,GA,0.1715311546948312,0.3062553271252828,0.029692457241660974,0.4382399974215383,0.04815320870217195,0.006127854814514686
"Cheyenne Wells, Colorado",1166017864,C,0.20791194693242945,0.3684580066395343,0.00869003978437391,0.2225383372505918,0.18529679585531128,0.007104873537759308
"Coal Creek, Fremont County, Colorado",1180324093,Stub,0.005961629144620616,0.005179097485452019,0.0014651506965178886,0.001782140929529989,0.027273327391045953,0.9583386543528336
"Cokedale, Colorado",1169077979,C,0.27773354413508305,0.3001046776841054,0.008154269530352058,0.1657593223808773,0.2395243687366915,0.008723817532890716
"Collbran, Colorado",1166018424,GA,0.20246680355926633,0.24197400042964368,0.007439469170511323,0.43285478468273847,0.10732048282974191,0.007944459328098227
"Colorado Springs, Colorado",1178370709,GA,0.15337413138462921,0.03610457386938496,0.11079849203555678,0.6828284837716446,0.012312657192694178,0.004581661746090145
"Columbine Valley, Colorado",1166018502,Start,0.2451761984186114,0.2773058410801104,0.008010633087894648,0.1456475640607585,0.30908757981482127,0.014772183537803756
"Commerce City, Colorado",1165644966,GA,0.17629538195450462,0.22067051300662374,0.09851678145012153,0.4749643392790727,0.024557050850461292,0.004995933459216232
"Cortez, Colorado",1177672253,C,0.19319438212952217,0.4008691655881589,0.019035730088616358,0.34832201591125944,0.03399363654320834,0.004585069739234721
"Craig, Colorado",1176063525,GA,0.16895444695895498,0.2256399114039286,0.02624263600947909,0.5219009396194251,0.05202121930137145,0.005240846706840828
"Crawford, Colorado",1166066057,C,0.2180671594564315,0.34480205213317167,0.009080149076003146,0.2812391907431176,0.1409035695692713,0.005907879022004996
"Creede, Colorado",1174134135,C,0.34957558713873754,0.4833314808160075,0.06792555741483368,0.07700354011767395,0.01790851403607347,0.004255320476673798
"Crested Butte, Colorado",1176006886,C,0.2375254458867991,0.6615981480399292,0.01887971260724698,0.05518516491782801,0.023025966368312396,0.0037855621798844924
"Crestone, Colorado",1169628481,C,0.31376854618589956,0.5677016261776858,0.03978490174825681,0.058426728973523495,0.01701779019089481,0.003300406723739531
"Cripple Creek, Colorado",1170400375,C,0.26541594698114873,0.3013622850407245,0.14650197150942645,0.2576811310364976,0.02295962906587477,0.006079036366328073
"Crook, Colorado",1166066120,GA,0.2486657005547108,0.27444963335875644,0.014605878041980986,0.2977450288590966,0.1533276902117018,0.01120606897375347
"Crowley, Colorado",1174461326,Start,0.16710405864699338,0.23213303657123863,0.005975879001929508,0.09055091094437287,0.4121305406285101,0.09210557420695535
"Dacono, Colorado",1165645939,C,0.21574855230826182,0.4468607509417638,0.010196180212315145,0.07927803470455574,0.23730865784894004,0.010607823984163397
"De Beque, Colorado",1166066503,GA,0.1399763764965661,0.1821378750853044,0.008712921838135787,0.6222050773191817,0.04324670728049054,0.0037210419803214594
"Deer Trail, Colorado",1168750600,GA,0.1797458499033399,0.31553942298797827,0.007979786747479215,0.40199327252719014,0.08928396434214614,0.005457703491866394
"Del Norte, Colorado",1169543815,C,0.278002848474524,0.6067733949261122,0.030786868715655592,0.052986521189290585,0.027333420178129477,0.004116946516288242
"Delta, Colorado",1180174820,C,0.2025789134528683,0.5498365786650549,0.00973512413383911,0.18341127478797284,0.05044840881379712,0.0039897001464677725
Denver,1180303115,B,0.4472951825065718,0.08512134962224986,0.11859920244723024,0.33431339215542666,0.010678148568709906,0.003992724699811536
"Dillon, Colorado",1166066921,GA,0.21501145398615537,0.22673257968426477,0.04684849986009691,0.4528572326942269,0.052873987341346455,0.0056762464339094355
"Dinosaur, Colorado",1166066933,GA,0.19523961112044788,0.22683635170579555,0.010456370089755446,0.4946592200814823,0.06836605309794246,0.004442393904576547
"Dolores, Colorado",1171484275,GA,0.17973815777428076,0.1926959134968566,0.00926027893090913,0.5584003808199096,0.05520459193914111,0.004700677038903034
"Dove Creek, Colorado",1155653274,GA,0.20409787754802228,0.21171667607227262,0.031867305580232125,0.523265396235976,0.02478407796780455,0.004268666595692353
"Durango, Colorado",1179063985,GA,0.22606534821322238,0.19928076303144146,0.11274172306588222,0.4408270516584919,0.015615495309598817,0.005469618721363155
"Eads, Colorado",1166067188,C,0.2137029870470017,0.3882075967331295,0.00977929223935234,0.24808914179814862,0.1340882599846416,0.0061327221977263095
"Eagle, Colorado",1166067205,GA,0.23525105727416337,0.2580728665127751,0.041273220387507095,0.42893630174520364,0.03081936191808715,0.0056471921622637195
"Eaton, Colorado",1179888284,GA,0.1882724147622328,0.26134032209719654,0.018619209969186763,0.4642239406063647,0.06231888799210129,0.005225224572918024
"Eckley, Colorado",1166067442,C,0.2545214266959143,0.3446534617469624,0.008524900528191156,0.17755785413617445,0.20469319050359697,0.010049166389160938
"Edgewater, Colorado",1165647821,C,0.16848163246987533,0.40183920023682584,0.013722938748158093,0.35104037144690087,0.06034205635262467,0.004573800745615278
"Elizabeth, Colorado",1177197993,GA,0.17344703328824726,0.1738749552263424,0.009387983970133244,0.5705282396354162,0.06818336336736565,0.00457842451249535
"Empire, Colorado",1167532068,GA,0.2195386459513566,0.2529271366038613,0.011084191618098113,0.43383390326653926,0.07749457057617434,0.005121551983970218
"Englewood, Colorado",1159319010,GA,0.20368451378440047,0.28791873574132537,0.05493140487173748,0.43272552592003466,0.016323993592099774,0.004415826090402196
"Erie, Colorado",1166067788,GA,0.1332226308790217,0.10000897045870945,0.0795848051142864,0.6669710621722034,0.01640826970269806,0.0038042616730808985
"Estes Park, Colorado",1177704424,GA,0.14940682729441557,0.1455666844871784,0.1300701032111222,0.5590426721644549,0.011444737483455335,0.004468975359373669
"Evans, Colorado",1165650919,GA,0.22461272819734565,0.3324970078012479,0.012258244862454687,0.3546207712423666,0.07047171850715218,0.005539529389432976
"Fairplay, Colorado",1180408190,C,0.23401892293236892,0.6461641118599807,0.01554311940790276,0.055756376247203504,0.04444328470819285,0.0040741848443513785
"Federal Heights, Colorado",1165746824,C,0.2299378625874243,0.3708724257760669,0.007558601225909647,0.09479194781543032,0.2875530534318464,0.009286109163322382
"Firestone, Colorado",1175884163,C,0.2410301751985116,0.30508050884920856,0.01202449051458647,0.30004834794218144,0.13514624905788733,0.006670228437624746
"Flagler, Colorado",1166068291,C,0.22676403919767807,0.6641441792155965,0.015019572273466873,0.06357180146878598,0.026441799544916437,0.004058608299556127
"Fleming, Colorado",1166068299,C,0.24321865029001125,0.3186657673358003,0.01019627896155661,0.23301202342959418,0.18563480123223988,0.009272478750797859
"Florence, Colorado",1179419782,GA,0.21341964981742895,0.30097679495338064,0.010034563354361922,0.4007767477297675,0.06927620916172192,0.005516034983338966
"Fort Collins, Colorado",1178944198,GA,0.15177010091372786,0.05626576750045414,0.19535476717143455,0.5784795975106442,0.013015717517123864,0.0051140493866153654
"Fort Lupton, Colorado",1165747196,C,0.2199577124458158,0.33782798442668605,0.010420541089667003,0.32470554142087044,0.10136584967149975,0.005722370945460892
"Fort Morgan, Colorado",1178486233,C,0.22145679265992682,0.42378722790800555,0.018546230925020588,0.26236019201471483,0.0685228786628203,0.0053266778295119836
"Fountain, Colorado",1171201658,GA,0.22972854558316266,0.22767222794297043,0.06856279986471797,0.4392551043497026,0.029590580405977448,0.005190741853469076
"Fowler, Colorado",1169996191,C,0.24573876767423697,0.31076777590166227,0.012076446656637088,0.29507938096434533,0.12991950310676742,0.006418125696351034
"Foxfield, Colorado",1166068568,Start,0.2470287394927167,0.2749456904221448,0.008011002502118615,0.16946569616035537,0.2885079919023762,0.012040879520288233
"Fraser, Colorado",1174801957,GA,0.19334499362512814,0.295549654380464,0.02657750931079515,0.450082494571935,0.02953698779132178,0.004908360320355742
"Frederick, Colorado",1166068704,GA,0.19250359809596682,0.3012452200244208,0.01713000774129735,0.4186704752304716,0.0653025868639704,0.005148112043873129
"Frisco, Colorado",1179306452,GA,0.1665329000612195,0.2549423444228167,0.01074170551006313,0.4814682700909857,0.08092192793426135,0.005392851980653819
"Fruita, Colorado",1178320175,B,0.43877693107333765,0.31186817750432777,0.1273103950388734,0.09656795726932242,0.02020584004956862,0.00527069906457024
"Garden City, Colorado",1166068972,GA,0.21425441705980836,0.26763242494539785,0.00894324447602148,0.35897210171626376,0.14114896963717027,0.00904884216533841
"Genoa, Colorado",1157193660,GA,0.17183618195562472,0.2297674849722084,0.010960307818235496,0.4791400552435272,0.0970585989464233,0.011237371063980699
"Georgetown, Colorado",1166069162,C,0.2854040712548696,0.35093674510397366,0.05370241791561149,0.27792860351603665,0.026430568344237855,0.005597593865270923
"Gilcrest, Colorado",1166069409,C,0.21731143564641883,0.29610433421840937,0.009044317740164008,0.23130656408475092,0.23408086212032594,0.012152486189930912
"Glendale, Colorado",1175456767,C,0.2357159058485084,0.6954110142264704,0.012796202304214948,0.035416319576929436,0.017598646509397547,0.003061911534479169
"Glenwood Springs, Colorado",1176024039,B,0.5206133336520934,0.2075047413103614,0.052011563948883524,0.20302921498007145,0.012783336825688905,0.004057809282901497
"Golden, Colorado",1179290852,C,0.27063541753608655,0.6572198179578692,0.02604490771064045,0.026282183704778084,0.016567156546003846,0.0032505165446216765
"Granada, Colorado",1166069661,C,0.2345320507748141,0.3256097861396325,0.008037133440146166,0.16681954491901727,0.2554687787396572,0.009532705986732762
"Granby, Colorado",1179565974,GA,0.15618647841360656,0.26616520207286654,0.022708593494532074,0.5175035851773013,0.03304592695066707,0.004390213891026321
"Grand Junction, Colorado",1175861049,C,0.361446551717357,0.39745616872265127,0.061736682448357304,0.15275826313956264,0.02139828885952031,0.005204045112551471
